
01 - c0077 - 1425-Mannargudi_MSK_,1,bAlasubramaNyam_bhajEham,AbhEri,muthaiah_bAgavatar,Mannargudi MSK Sankaranarayanan
01 - C5797 - 5675-Padma_Chandilya,1,sItamma_mAyamma,vasantA,tyAgarAja,Padma Chandilyan
01 - C5802 - 5680-Madurai_GS_Mani,2,sItamma_mAyamma,vasantA,tyAgarAja,Madurai GS Mani
01 - C5831 - 5709-Vijayalakshmy_S,1,sItamma_mAyamma,vasantA,tyAgarAja,Vijayalakshmy Subramaniam
01 - C5888 - 5767-S_Balambal-Veen,2,sItamma_mAyamma,vasantA,tyAgarAja,S Balambal
01 - C6031 - 13-V_Shankaranarayan,2,sItamma_mAyamma,vasantA,tyAgarAja,V Shankaranarayanan
01 - C6217 - 6065-CN_Chandrasekha,2,sItamma_mAyamma,vasantA,tyAgarAja,CN Chandrasekharan
01 - C6226 - 6074-TM_Prabhavathi,3,sItamma_mAyamma,vasantA,tyAgarAja,TM Prabavathi
01 - C6289 - 6138-Lalitha_Santhan,3,sItamma_mAyamma,vasantA,tyAgarAja,Lalitha Santhanam
01 - C6305 - 6154-Akkarai_Sisters,1,sItamma_mAyamma,vasantA,tyAgarAja,Akkarai Sisters
01 - C6358 - 6208-RS_Jayalakshmi-,4,sItamma_mAyamma,vasantA,tyAgarAja,RS Jayalakshmi
01 - C6449 - 6299-Sumithra_Vasude,3,sItamma_mAyamma,vasantA,tyAgarAja,Sumithra Vasudev
01 - C6455 - 6305-Gayathri_Venkat,3,sItamma_mAyamma,vasantA,tyAgarAja,Gayathri Venkataraghavan
01 - C6506 - 05-Akkarai_Sisters-V,2,sItamma_mAyamma,vasantA,tyAgarAja,Akkarai Sisters
01 - C6537 - 6360-Mambalam_Sister,1,sItamma_mAyamma,vasantA,tyAgarAja,Mambalam Sisters
01 - C6600 - 6410-Sreyas_Narayanu,5,sItamma_mAyamma,vasantA,tyAgarAja,Sreyas Narayanun
01 - C6700 - 6520-K_Sathyanarayan,3,sItamma_mAyamma,vasantA,tyAgarAja,K Sathyanarayanan
02 - C0137 - 145_MaharajapuramSan,2,sItamma_mAyamma,vasantA,tyAgarAja,Maharajapuram Santhanam
02 - C0141 - 149_MSS_Chicago1977,8,sItamma_mAyamma,vasantA,tyAgarAja,MS Subbulakshmi
02 - c0251 - 265_PalghatKVNarayan,2,sItamma_mAyamma,vasantA,tyAgarAja,Palghat KV Narayanaswamy
02 - C0339 - 353_Neyveli_Santhana,7,sItamma_mAyamma,vasantA,tyAgarAja,Neyveli Santhanagopalan
03 - C0030 - 206-s_rAjam-Vocal-SR,10,sItamma_mAyamma,vasantA,tyAgarAja,S Rajam
03 - C0125 - 111-B_RAjam_Iyer-Voc,9,sItamma_mAyamma,vasantA,tyAgarAja,B Rajam Iyer
03 - C0148 - 092-MahArAjapuram_Sa,2,sItamma_mAyamma,vasantA,tyAgarAja,Maharajapuram Santhanam
03 - C0192 - 041-Madhurai_MaNi_Iy,6,sItamma_mAyamma,vasantA,tyAgarAja,Madurai Mani Iyer
03 - C0214 - 017-thiruvaiyAr-thyA,4,sItamma_mAyamma,vasantA,tyAgarAja,Multiple Artists
03 - C0214 - 017-thiruvaiyAr-thyA,13,sItamma_mAyamma,vasantA,tyAgarAja,Multiple Artists
03 - C0262 - Mini-Concerts,18,sItamma_mAyamma,vasantA,tyAgarAja,Multiple Artists
03 - C0411 - 264-PS_nArAyaNa_swAm,6,sItamma_mAyamma,vasantA,tyAgarAja,PS Narayanaswamy
03 - C0434 - 02-sAkEtha_rAman-voc,1,sItamma_mAyamma,vasantA,tyAgarAja,S Saketharaman
03 - C0496 - 21-TS_pAndyan-nAgasw,1,sItamma_mAyamma,vasantA,tyAgarAja,TS Pandiyan
03 - C0510 - 27-gAyathri_girIsh-v,2,sItamma_mAyamma,vasantA,tyAgarAja,Gayathri Girish
03 - C0675 - 21-V_shankaranArAyaN,1,sItamma_mAyamma,vasantA,tyAgarAja,V Shankaranarayanan
03 - C0695 - 06-MS_rAmachandhran,1,sItamma_mAyamma,vasantA,tyAgarAja,Maharajapuram S Ramachandran
03 - C0728 - 387-Aleppey_venkatEs,2,sItamma_mAyamma,vasantA,tyAgarAja,Alleppey Venkatesan
03 - C0765 - 424-TK_rangAchAri-vo,4,sItamma_mAyamma,vasantA,tyAgarAja,TK Rangachari
03 - C0785 - 08-nithyashri_mahAdh,3,sItamma_mAyamma,vasantA,tyAgarAja,Nithyasri Mahadevan
03 - C0864 - 511-mahArAjapuram_V_,2,sItamma_mAyamma,vasantA,tyAgarAja,Maharajapuram Santhanam
03 - C0919 - 565-U_shrInivAs-mand,5,sItamma_mAyamma,vasantA,tyAgarAja,U Shrinivas
03 - C1056 - 702-TM_thyAgarAjan-v,2,sItamma_mAyamma,vasantA,tyAgarAja,TM Thyagarajan
03 - C1101 - 748-MS_gOpAlakriShNa,4,sItamma_mAyamma,vasantA,tyAgarAja,MS Gopalakrishnan
03 - C1106 - 753-mahArAjapuram_V_,7,sItamma_mAyamma,vasantA,tyAgarAja,Maharajapuram Santhanam
05 - C0021 - 25-KVN_MSG_PR,4,sItamma_mAyamma,vasantA,tyAgarAja,Palghat KV Narayanaswamy
06 - c0044 - 0052-Ganesh-Kumaresh,2,sItamma_mAyamma,vasantA,tyAgarAja,"Ganesh,Kumaresh"
06 - c0046 - 0054-Sri-R.Suryaprak,1,sItamma_mAyamma,vasantA,tyAgarAja,R Suryaprakash
06 - C0273 - 0325-Sri_Balaji_Shan,3,sItamma_mAyamma,vasantA,tyAgarAja,Balaji Shankar
06 - C0325 - 0382-Padmaja-Sriniva,1,sItamma_mAyamma,vasantA,tyAgarAja,Padmaja Srinivasan
06 - C0654 - 0751_Ms.R.S.Jayalaks,3,sItamma_mAyamma,vasantA,tyAgarAja,RS Jayalakshmi
06 - c0658 - 0756_Ms.PadmaSriniva,1,sItamma_mAyamma,vasantA,tyAgarAja,Padma Srinivasan
06 - C0873 - 0982_Sri.Padiyanallu,1,sItamma_mAyamma,vasantA,tyAgarAja,Padiyanallur E Pazhani
08 - C0042 - 49-KVN-MSG-PRR-Music,4,sItamma_mAyamma,vasantA,tyAgarAja,Palghat KV Narayanaswamy
09 - C0067 - MMI--005,9,sItamma_mAyamma,vasantA,tyAgarAja,Madurai Mani Iyer
09 - C0074 - MMI--016,4,sItamma_mAyamma,vasantA,tyAgarAja,Madurai Mani Iyer
09 - C0079 - MMI--025,5,sItamma_mAyamma,vasantA,tyAgarAja,Madurai Mani Iyer
09 - C0091 - MMI--051--LGJ-PMI-,5,sItamma_mAyamma,vasantA,tyAgarAja,Madurai Mani Iyer
09 - C0146 - SSI--MA56--TNK-VR-VI,9,sItamma_mAyamma,vasantA,tyAgarAja,Semmangudi Srinivasa Iyer
10 - C0093 - 089-KVNarayanaswamy_,4,sItamma_mAyamma,vasantA,tyAgarAja,Palghat KV Narayanaswamy
10 - C0161 - 157-Voleti_Venkatesw,3,sItamma_mAyamma,vasantA,tyAgarAja,Voleti Venkateswarulu
10 - C0199 - 195-Komanduri_Seshad,7,sItamma_mAyamma,vasantA,tyAgarAja,Komanduri Seshadri
10 - C0227 - 224-MLVasantaKumari-,2,sItamma_mAyamma,vasantA,tyAgarAja,ML Vasanthakumari
10 - C0240 - 237-Mysore_Nagamani_,5,sItamma_mAyamma,vasantA,tyAgarAja,Nagamani Srinath
10 - C0351 - 348-Voleti_Venkatesw,3,sItamma_mAyamma,vasantA,tyAgarAja,Voleti Venkateswarulu
10 - C0383 - 380-S_Balachander-Ve,4,sItamma_mAyamma,vasantA,tyAgarAja,S Balachander
10 - C0446 - 451-KS_Gopalakrishna,5,sItamma_mAyamma,vasantA,tyAgarAja,KS Gopalakrishnan
10 - C0512 - 523-Maharajapuram_Sa,1,sItamma_mAyamma,vasantA,tyAgarAja,Maharajapuram Santhanam
10 - C0638 - 649-ML_Vasanthakumar,2,sItamma_mAyamma,vasantA,tyAgarAja,ML Vasanthakumari
14 - C0030 - 031_NCA-BGS-Chrompet,3,sItamma_mAyamma,vasantA,tyAgarAja,K Sathyanarayanan
14 - C0053 - 054_2011_January04_I,3,sItamma_mAyamma,vasantA,tyAgarAja,K Sathyanarayanan
15 - C0008 - 008-G.S.Mani-Live_Co,3,sItamma_mAyamma,vasantA,tyAgarAja,Madurai GS Mani
15 - C0012 - 012-Hyderabad_Brothe,3,sItamma_mAyamma,vasantA,tyAgarAja,Hyderabad Brothers
15 - C0024 - 024-M.S.Subbulakshmi,6,sItamma_mAyamma,vasantA,tyAgarAja,MS Subbulakshmi
15 - C0048 - 048-Sudha-Ragunathan,2,sItamma_mAyamma,vasantA,tyAgarAja,Sudha Raghunathan
15 - C0080 - 080-Maharajapuram_Sa,2,sItamma_mAyamma,vasantA,tyAgarAja,Maharajapuram Santhanam
15 - C0106 - 102-T.V.Sanakaranara,2,sItamma_mAyamma,vasantA,tyAgarAja,TV Sankaranarayanan
15 - C0111 - 107-Neyattinkara_Vas,4,sItamma_mAyamma,vasantA,tyAgarAja,Neyyattinkara Vasudevan
15 - C0121 - 117-T.V.Sankaranaray,2,sItamma_mAyamma,vasantA,tyAgarAja,TV Sankaranarayanan
15 - C0140 - 135-Maharajapuram_Sa,5,sItamma_mAyamma,vasantA,tyAgarAja,Maharajapuram Santhanam
15 - C0144 - 139-Radha_Jayalakshm,2,sItamma_mAyamma,vasantA,tyAgarAja,"Radha,Jayalakshmi"
15 - C0212 - 207-Neyyatinkara_Vas,4,sItamma_mAyamma,vasantA,tyAgarAja,Neyyattinkara Vasudevan
15 - C0236 - 231-M.L.Vasanthakuma,1,sItamma_mAyamma,vasantA,tyAgarAja,ML Vasanthakumari
15 - C0307 - 304-M.D.Ramanathan-L,4,sItamma_mAyamma,vasantA,tyAgarAja,MD Ramanathan
15 - C0393 - 389-Nedunuri_Krishna,3,sItamma_mAyamma,vasantA,tyAgarAja,Nedunuri Krishnamurthy
15 - C0399 - 395-T.V.Sankaranaray,3,sItamma_mAyamma,vasantA,tyAgarAja,TV Sankaranarayanan
18 - C0003 - 09-IFAS-1968,2,sItamma_mAyamma,vasantA,tyAgarAja,TR Mahalingam
18 - C0004 - Sri.T.R.Mahalingam--,2,sItamma_mAyamma,vasantA,tyAgarAja,TR Mahalingam
20 - C0015 - 015-MVS_LGJ_YVR_Madr,3,sItamma_mAyamma,vasantA,tyAgarAja,Maharajapuram Santhanam
23 - C0021 - 023-S-Rajam-USA-1982,9,sItamma_mAyamma,vasantA,tyAgarAja,S Rajam
23 - C0085 - 091-Santhanam-Kharah,9,sItamma_mAyamma,vasantA,tyAgarAja,Maharajapuram Santhanam
23 - C0148 - 158-M-S-Subbulakshmi,3,sItamma_mAyamma,vasantA,tyAgarAja,MS Subbulakshmi
23 - C0158 - 169-Santhanam-LGJ-VR,2,sItamma_mAyamma,vasantA,tyAgarAja,Maharajapuram Santhanam
23 - C0190 - 203_MLVasantakumari-,3,sItamma_mAyamma,vasantA,tyAgarAja,ML Vasanthakumari
23 - C0240 - 255_SandhyavandanamS,3,sItamma_mAyamma,vasantA,tyAgarAja,Sandhyavandanam Srinivasa Rao
23 - C0262 - 276_MaduraiManiIyer-,4,sItamma_mAyamma,vasantA,tyAgarAja,Madurai Mani Iyer
23 - C0276 - 290_YesudasKJ-kAmbhO,3,sItamma_mAyamma,vasantA,tyAgarAja,KJ Yesudas
23 - C0277 - 291_GayatriVenkatara,7,sItamma_mAyamma,vasantA,tyAgarAja,Gayathri Venkataraghavan
25 - C0024 - KVN_MA_1967,4,sItamma_mAyamma,vasantA,tyAgarAja,Palghat KV Narayanaswamy
26 - C0005 - Dileepkumar-Live-con,3,sItamma_mAyamma,vasantA,tyAgarAja,VR Dileepkumar
29 - C0002 - TKR-LGJ-PR-1,6,sItamma_mAyamma,vasantA,tyAgarAja,RK Rangachari
31 - C0009 - 02_Semm_Music_Academ,9,sItamma_mAyamma,vasantA,tyAgarAja,Semmangudi Srinivasa Iyer
38 - C0053 - 009-TMT-PUNE,3,sItamma_mAyamma,vasantA,tyAgarAja,TM Thyagarajan
41 - C0012 - 12-MusicAcademy-1965,3,sItamma_mAyamma,vasantA,tyAgarAja,MS Subbulakshmi
41 - C0019 - 20-MusicAcademy-1973,4,sItamma_mAyamma,vasantA,tyAgarAja,MS Subbulakshmi
43 - C0007 - KT05_MMIConcert_KGSa,4,sItamma_mAyamma,vasantA,tyAgarAja,Madurai Mani Iyer
52 - C0014 - 018-MS_Gopalakrishna,4,sItamma_mAyamma,vasantA,tyAgarAja,MS Gopalakrishnan
54 - C0007 - 08-KV_Narayanaswamy,2,sItamma_mAyamma,vasantA,tyAgarAja,Palghat KV Narayanaswamy
54 - C0040 - 42-Madurai_GS_Mani-1,3,sItamma_mAyamma,vasantA,tyAgarAja,Madurai GS Mani
55 - C0019 - 019-Trichur_Brothers,4,sItamma_mAyamma,vasantA,tyAgarAja,Trichur Brothers
57 - C0001 - 001-MSS-Chicago1977,7,sItamma_mAyamma,vasantA,tyAgarAja,MS Subbulakshmi
57 - C0004 - 004-ML_Vasanthakumar,2,sItamma_mAyamma,vasantA,tyAgarAja,ML Vasanthakumari
57 - C0151 - 151-Madurai_Mani_Iye,5,sItamma_mAyamma,vasantA,tyAgarAja,Madurai Mani Iyer
57 - C0158 - 158-ML_Vasanthakumar,3,sItamma_mAyamma,vasantA,tyAgarAja,ML Vasanthakumari
57 - C0213 - 213-Hyderabad_Brothe,6,sItamma_mAyamma,vasantA,tyAgarAja,Hyderabad Brothers
57 - C0317 - 317-Savitha_Narasimh,3,sItamma_mAyamma,vasantA,tyAgarAja,Savitha Narasimhan
06 - c0065 - 0074-Meenakshi-Sesha,5,tillAnA,vasantA,lAlgudi_jayarAman,Meenakshi Seshadri

00 - C0198 - sastrihall,7,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Tanjore S Kalyanaraman
00 - C0211 - air,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Sudha Raghunathan
01 - C0101 - 1401-Prapancham_Mukh,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Prapancham Mukhyaprana
01 - C0116 - 1212-A_S_Murali,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,AS Murali
01 - C0343 - 1071-Uma-Geetha-Podh,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,"Uma,Geetha"
01 - C0538 - 020.SEMMANGUDI_R.SRI,6,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Semmangudi Srinivasa Iyer
01 - C0550 - 032.T.S.SANKARAN-FLU,4,nI_daya_rAdA,vasantabhairavi,tyAgarAja,TS Sankaran
01 - c0575 - 059.NAMAGIRIPETTAI_S,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Namagiripettai Krishnan
01 - C0631 - 125.PADMAVATHY_NAGAR,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Padmavathy Nagarajan
01 - C0686 - 184.HYDERABAD_BROTHE,1,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Hyderabad Brothers
01 - C0882 - 391.Radha_Jayalakshm,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,"Radha,Jayalakshmi"
01 - c0985 - 499.SREYAS_NARAYANUN,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Sreyas Narayanun
01 - C1046 - 563.O.S.THYAGARAJAN,1,nI_daya_rAdA,vasantabhairavi,tyAgarAja,OS Thyagarajan
01 - c1201 - 732.BUSHANY_KALYANAR,4,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Bhushany Kalyanaraman
01 - c1436 - 0985.T.S.Sankaran-Fl,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,TS Sankaran
01 - C1490 - 0935.Mambalam_MKS_Si,1,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Mambalam MKS Siva
01 - C2328 - 2301-AS_Murali-Isai_,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,AS Murali
01 - C3190 - 016-A_Durgaprasad-Go,1,nI_daya_rAdA,vasantabhairavi,tyAgarAja,A Durgaprasad
01 - C3493 - 3456-CN_Chandrasekha,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,CN Chandrasekharan
01 - C3594 - 3561-Thiruvallikeni_,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Thiruvallikeni PV Thirumurthy
01 - C4480 - 4391-AVK_Rajasimhan,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,AVK Rajasimhan
01 - C4567 - 4478-Tiruvizha_R_Jay,4,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Tiruvizha R Jayashankar
01 - C4612 - 4523-Emani_Kalyani_L,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Emani Kalyani
01 - C4878 - 4793-P_Purnachander-,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,P Purnachander
01 - C5080 - 5010-Tiruvizha_R_Jay,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Tiruvizha R Jayashankar
01 - C5224 - 5126-170th_Thiruvaiy,28,nI_daya_rAdA,vasantabhairavi,tyAgarAja,---
01 - C5231 - 5133-Mambalam_MKS_Si,1,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Mambalam MKS Siva
01 - C5488 - 5399-Vijayalakshmy_S,1,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Vijayalakshmy Subramaniam
01 - C5859 - 5738-Thiruvallikeni_,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Thiruvallikeni PV Thirumurthy
01 - C6089 - 5935-Adoor_P_Sudarsh,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Adoor P Sudarshanam
01 - C6115 - 5961-CN_Chandrasekha,4,nI_daya_rAdA,vasantabhairavi,tyAgarAja,CN Chandrasekharan
01 - C6649 - 6460-Trichur_V_Ramac,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Trichur V Ramachandran
01 - C6682 - 6500-Rajesh_Vaidhya-,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Rajesh Vaidhya
02 - C0396 - 410_NRajkamal_BKR_R_,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,N Rajkamal
02 - C0526 - 541_VShankarnarayana,6,nI_daya_rAdA,vasantabhairavi,tyAgarAja,V Shankaranarayanan
03 - C0133 - 103-sudha_RaghunAtha,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Sudha Raghunathan
03 - C0200 - 031-GaNEsh_KumarEsh-,5,nI_daya_rAdA,vasantabhairavi,tyAgarAja,"Ganesh,Kumaresh"
03 - C0212 - 019-thiruvaiyAr-thyA,1,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Multiple Artists
03 - C0606 - 347-Priya_sisters-vo,4,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Priya Sisters
03 - C0613 - 353-mysUru_V_dhoresw,5,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Mysore V Doraiswamy Iyengar
03 - C0639 - 375-nAmagiripEte_kri,6,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Namagiripettai Krishnan
03 - C0724 - 20-MP_brothers,1,nI_daya_rAdA,vasantabhairavi,tyAgarAja,"MP Balachandhar,MP Balamurugan"
03 - C0859 - 506-aruNa_sAirAm-voc,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Aruna Sairam
03 - C1115 - 762-trichUr_V_rAmach,6,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Trichur V Ramachandran
06 - c0018 - 0023Hyderabad-Brothe,1,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Hyderabad Brothers
06 - c0229 - 0274-Namagiripettai-,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Namagiripettai Krishnan
06 - C0458 - 0525_Coimbatore_V_Da,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Coimbatore V Dakshinamurthy
06 - c0598 - 0688_Ms.A.P.Komala,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,AP Komala
06 - C0786 - 0889_Ms.BhushaniKaly,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Bhushany Kalyanaraman
06 - C0835 - 0940_Sri.Thiruvallik,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Thiruvallikeni P Sadasivam
06 - C0940 - 1054_ChengalpattuRan,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Chingleput Ranganathan
10 - C0457 - 464-Srirangam_Gopala,8,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Srirangam Gopalaratnam
10 - C0610 - 621-Neyveli_Santanag,6,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Neyveli Santhanagopalan
15 - C0001 - 001-Bombay-Sisters-D,4,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Bombay Sisters
15 - C0233 - 228-Sudha_Ragunathan,6,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Sudha Raghunathan
15 - C0330 - 326-K.J.Yesudas-Thir,4,nI_daya_rAdA,vasantabhairavi,tyAgarAja,KJ Yesudas
15 - C0406 - 402-Sudha_Ragunathan,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Sudha Raghunathan
15 - C0432 - 428-Semmangudi_Srini,4,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Semmangudi Srinivasa Iyer
21 - C0009 - 09-TVS-USA_1975_tour,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,TV Sankaranarayanan
23 - C0224 - 237_NCVasanthakokila,5,nI_daya_rAdA,vasantabhairavi,tyAgarAja,NC Vasanthakokilam
30 - C0005 - VR_DileepKumar_004,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,VR Dileepkumar
45 - C0013 - Radio_broadcast_1,2,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Emani Kalyani
52 - C0003 - 004-Kunnakudi_M_Bala,7,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Kunnakudi M Balamuralikrishna
54 - C0041 - 43-MS_Gopalakrishnan,3,nI_daya_rAdA,vasantabhairavi,tyAgarAja,MS Gopalakrishnan
57 - C0167 - 167-Thanjavur_Kalyan,4,nI_daya_rAdA,vasantabhairavi,tyAgarAja,Tanjore S Kalyanaraman
57 - C0386 - 386-M_S_Gopalakrishn,9,nI_daya_rAdA,vasantabhairavi,tyAgarAja,"MS Gopalakrishnan,MS Anantharaman"
01 - C3348 - 3299-V_Shankaranaray,3,rAmA_ramaNa_bhAramA,vasantabhairavi,tyAgarAja,V Shankaranarayanan
01 - C4566 - 4477-R_Ganesh-R_Kuma,1,rAmA_ramaNa_bhAramA,vasantabhairavi,tyAgarAja,"Ganesh,Kumaresh"
01 - C5562 - 5475-Vettikavala_KN_,2,rAmA_ramaNa_bhAramA,vasantabhairavi,tyAgarAja,Vettikavala KN Sasikumar
01 - C5585 - 5498-Salem_Gayathri_,2,rAmA_ramaNa_bhAramA,vasantabhairavi,tyAgarAja,Salem Gayathri Venkatesan
02 - C0295 - 309_Karukurichi_P_Ar,1,rAmA_ramaNa_bhAramA,vasantabhairavi,tyAgarAja,Karukuruchi Arunachalam
03 - C0040 - 196-ML_VasanthakumAr,5,rAmA_ramaNa_bhAramA,vasantabhairavi,tyAgarAja,ML Vasanthakumari
03 - C0471 - 09-gaNEsh_kumarEsh-v,1,rAmA_ramaNa_bhAramA,vasantabhairavi,tyAgarAja,"Ganesh,Kumaresh"
03 - C1045 - 691-kAraikurichi_P_a,4,rAmA_ramaNa_bhAramA,vasantabhairavi,tyAgarAja,Karukuruchi Arunachalam
07 - C0066 - 02_T.N.R.,1,rAmA_ramaNa_bhAramA,vasantabhairavi,tyAgarAja,TN Rajarathnam Pillai
10 - C0109 - 105-Saroja_Lalita-Ma,3,rAmA_ramaNa_bhAramA,vasantabhairavi,tyAgarAja,Bombay Sisters
10 - C0210 - 207-Balamurali-14012,2,rAmA_ramaNa_bhAramA,vasantabhairavi,tyAgarAja,M BalamuraliKrishna

01 - C1741 - 1830-G_Srikanth_Live,11,pAhi_rAmadUta_jagatprANa,vasantavarALi,tyAgarAja,G Srikanth
01 - C3243 - 3183-Priya_Sisters-N,5,pAhi_rAmadUta_jagatprANa,vasantavarALi,tyAgarAja,Priya Sisters
02 - C0570 - 586_OS_Thiagarajan_d,9,pAhi_rAmadUta_jagatprANa,vasantavarALi,tyAgarAja,OS Thyagarajan
03 - C0653 - 07-nithyashri_mahAdh,9,pAhi_rAmadUta_jagatprANa,vasantavarALi,tyAgarAja,Nithyasri Mahadevan
05 - C0026 - 30-MDR-LS-DRR,3,pAhi_rAmadUta_jagatprANa,vasantavarALi,tyAgarAja,MD Ramanathan
05 - C0027 - 30-MDR-LS-DRR,3,pAhi_rAmadUta_jagatprANa,vasantavarALi,tyAgarAja,MD Ramanathan
10 - C0064 - 060-Balamurali-Tilla,3,pAhi_rAmadUta_jagatprANa,vasantavarALi,tyAgarAja,M BalamuraliKrishna
13 - C0006 - 004-MDR,3,pAhi_rAmadUta_jagatprANa,vasantavarALi,tyAgarAja,MD Ramanathan
13 - C0006 - 004-MDR,4,pAhi_rAmadUta_jagatprANa,vasantavarALi,tyAgarAja,MD Ramanathan
24 - C0006 - 006-MDR,2,pAhi_rAmadUta_jagatprANa,vasantavarALi,tyAgarAja,MD Ramanathan
43 - C0003 - KT02_MDR_MC,3,pAhi_rAmadUta_jagatprANa,vasantavarALi,tyAgarAja,MD Ramanathan
52 - C0004 - 005-S_Rajam-Vocal,10,pAhi_rAmadUta_jagatprANa,vasantavarALi,tyAgarAja,S Rajam
57 - C0384 - 384-M_D_Ramanathan-L,6,pAhi_rAmadUta_jagatprANa,vasantavarALi,tyAgarAja,MD Ramanathan
57 - C0507 - 507-P_S_Narayanaswam,5,pAhi_rAmadUta_jagatprANa,vasantavarALi,tyAgarAja,PS Narayanaswamy

00 - C0082 - lg-Sri-VR,9,tillAnA,vAsanti,lAlgudi_jayarAman,"Lalgudi Jayaraman,Srimathi"
01 - c0111 - 1207-Lalgudi_G_J_R_K,5,tillAnA,vAsanti,lAlgudi_jayarAman,Lalgudi GJR Krishnan
01 - C1815 - 1909-Lalgudi_GJR_Kri,5,tillAnA,vAsanti,lAlgudi_jayarAman,"Lalgudi GJR Krishnan,Vijayalakshmi"
01 - C2049 - 2053-T_Rukmini-Violi,5,tillAnA,vAsanti,lAlgudi_jayarAman,T Rukmini
01 - C3031 - 1207-Lalgudi_G_J_R_K,5,tillAnA,vAsanti,lAlgudi_jayarAman,Lalgudi GJR Krishnan
01 - C4073 - 4018-Lalgudi_GJR_Kri,6,tillAnA,vAsanti,lAlgudi_jayarAman,"Lalgudi GJR Krishnan,Vijayalakshmi"
01 - C4175 - 13-S_Saketharaman,3,tillAnA,vAsanti,lAlgudi_jayarAman,S Saketharaman
01 - C4398 - 4308-Lalgudi_GJR_Kri,5,tillAnA,vAsanti,lAlgudi_jayarAman,"Lalgudi GJR Krishnan,Vijayalakshmi"
17 - C0037 - GJRK-LJV,5,tillAnA,vAsanti,lAlgudi_jayarAman,"Lalgudi GJR Krishnan,Vijayalakshmi"

01 - c0885 - 396.T.SASIDHAR-FLUTE,3,prasanna_venkatEshvaram,vATIvasantabhairavi,m_dIkshitar,T Sashidar
01 - C2204 - 1970-Subhashini_Part,3,prasanna_venkatEshvaram,vATIvasantabhairavi,m_dIkshitar,Subhashini Parthasarathy
01 - C2375 - 2355-OS_Thyagarajan-,4,prasanna_venkatEshvaram,vATIvasantabhairavi,m_dIkshitar,OS Thyagarajan
01 - C4061 - 4005-R_Ganesh,2,prasanna_venkatEshvaram,vATIvasantabhairavi,m_dIkshitar,R Ganesh
01 - C4409 - 4319-Bhuvaneswari_Ra,1,prasanna_venkatEshvaram,vATIvasantabhairavi,m_dIkshitar,Bhuvaneswari Rajagopalan
